customer_id,total_sessions,total_orders,total_spend,average_order_value,cart_abandonment_rate,average_discount_used,customer_satisfaction,preferred_device,city,preferred_category,total_products_purchased,total_pages_viewed,average_time_on_site,total_review_votes,preferred_payment_method,rn,churn,recency,frequency,monetary,purchase_velocity,discount_dependency_score,return_behavior_score,R,F,M,RFM_Score,customer_segment,churn_risk_score,high_risk_customer
1293,2,0,0.0,1399.0,0.0,2.5,4.0,1,197,7,5,27,606.5,0,1,279,0,1151.5,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1294,1,0,0.0,1399.0,0.0,0.0,4.0,0,102,2,4,14,443.0,0,5,280,1,1315.0,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1295,4,1,267.34,267.34,0.25,16.25,4.0,1,97,7,9,50,1431.25,32,5,281,0,326.75,1,267.34,0.2,3.25,57.015722094694866,1,4,1,141,Lost Customers,40.0,0
1296,1,0,0.0,1399.0,0.0,20.0,4.0,0,110,7,4,20,1305.0,0,2,282,0,453.0,0,0.0,0.0,0.0,50.0,1,1,1,111,Lost Customers,36.0,0
1297,2,0,0.0,1399.0,1.0,7.5,4.0,1,47,3,6,33,966.5,0,3,283,0,791.5,0,0.0,0.0,0.0,100.0,3,1,1,311,At Risk,76.0,1
1298,1,1,285.16,285.16,0.0,10.0,4.0,1,177,3,1,9,918.0,28,0,284,0,840.0,1,285.16,0.5,5.0,36.983441731589686,3,4,1,341,Potential Loyalists,21.0,0
1299,3,0,0.0,1399.0,0.67,10.0,4.0,2,50,3,8,46,1063.33,0,3,285,0,694.6700000000001,0,0.0,0.0,0.0,83.5,2,1,1,211,Lost Customers,62.8,1
1300,4,0,0.0,1399.0,0.5,1.25,4.0,1,75,4,8,43,1095.75,0,4,286,0,662.25,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1301,2,0,0.0,1399.0,1.0,5.0,4.0,1,165,7,4,32,839.5,0,5,287,0,918.5,0,0.0,0.0,0.0,100.0,4,1,1,411,Potential Loyalists,76.0,1
1302,2,1,821.62,821.62,0.5,0.0,3.0,1,9,4,2,33,518.0,38,4,288,0,1240.0,1,821.62,0.3333333333333333,0.0,65.17832817427194,5,4,2,542,Loyal Customers,52.0,1
1303,1,1,989.88,989.88,0.0,20.0,5.0,0,103,3,3,5,1726.0,44,3,289,0,32.0,1,989.88,0.5,10.0,35.706863870339454,1,4,2,142,Lost Customers,15.0,0
1304,2,1,529.27,529.27,0.5,2.5,4.0,1,47,3,2,18,1683.5,47,3,290,0,74.5,1,529.27,0.3333333333333333,0.8333333333333333,65.70791089895197,1,4,1,141,Lost Customers,46.0,0
1305,2,0,0.0,1399.0,0.5,22.5,4.0,1,190,6,7,25,1226.0,0,4,291,0,532.0,0,0.0,0.0,0.0,75.0,1,1,1,111,Lost Customers,56.0,1
1306,3,0,0.0,1399.0,0.67,6.67,4.0,2,62,3,10,27,689.67,0,5,292,0,1068.33,0,0.0,0.0,0.0,83.5,4,1,1,411,Potential Loyalists,62.8,1
1307,2,1,553.52,553.52,0.5,20.0,4.5,1,3,4,3,27,776.5,42,3,293,0,981.5,1,553.52,0.3333333333333333,6.666666666666666,65.66398279539975,4,4,1,441,Potential Loyalists,43.0,0
1308,4,1,566.61,566.61,0.5,16.25,3.5,2,51,6,12,46,987.75,8,3,294,0,770.25,1,566.61,0.2,3.25,68.97360401015581,3,4,1,341,Potential Loyalists,53.0,1
1309,2,0,0.0,1399.0,0.5,15.0,4.0,1,68,6,6,38,1045.0,0,5,295,0,713.0,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1310,7,0,0.0,1399.0,0.43,8.57,4.0,2,60,7,21,70,1459.0,0,5,296,1,299.0,0,0.0,0.0,0.0,71.5,1,1,1,111,Lost Customers,53.2,1
1311,1,0,0.0,1399.0,0.0,0.0,4.0,2,54,1,2,20,778.0,0,5,297,0,980.0,0,0.0,0.0,0.0,50.0,4,1,1,411,Potential Loyalists,36.0,0
1312,3,2,6037.98,3018.99,0.0,0.0,3.67,2,29,7,7,25,665.33,14,4,298,0,1092.67,2,6037.98,0.5,0.0,26.562391311908737,4,5,3,453,Loyal Customers,22.98,0
1313,2,0,0.0,1399.0,0.5,10.0,4.0,1,26,5,4,31,967.0,0,1,299,1,791.0,0,0.0,0.0,0.0,75.0,3,1,1,311,At Risk,56.0,1
1314,1,0,0.0,1399.0,1.0,15.0,4.0,1,207,0,2,9,218.0,0,4,300,0,1540.0,0,0.0,0.0,0.0,100.0,5,1,1,511,Loyal Customers,76.0,1
1315,4,1,1937.57,1937.57,0.25,11.25,4.25,2,70,5,10,32,1050.5,22,5,301,0,707.5,1,1937.57,0.2,2.25,53.99015358351883,2,4,2,242,At Risk,38.5,0
1316,7,5,9432.31,1886.46,0.29,11.43,4.14,2,43,7,16,61,856.43,124,5,302,0,901.57,5,9432.31,0.625,7.14375,31.788670498284176,3,5,3,353,Potential Loyalists,28.01,0
1317,6,4,8119.44,2029.86,0.17,10.83,3.5,2,22,6,14,32,546.5,89,5,303,0,1211.5,4,8119.44,0.5714285714285714,6.188571428571429,29.50617845218221,5,5,3,553,Loyal Customers,28.65714285714286,0
1318,5,2,1692.53,846.27,0.2,6.0,4.0,1,94,5,15,92,922.0,63,5,304,0,836.0,2,1692.53,0.3333333333333333,2.0,48.600702414904475,3,5,2,352,Potential Loyalists,34.0,0
1319,4,2,3602.98,1801.49,0.25,12.5,4.5,1,42,7,12,41,1192.5,28,2,305,1,565.5,2,3602.98,0.4,5.0,45.973316349007604,1,5,3,153,Lost Customers,31.0,0
1320,1,0,0.0,1399.0,0.0,0.0,4.0,1,14,5,4,6,1029.0,0,2,306,0,729.0,0,0.0,0.0,0.0,50.0,2,1,1,211,Lost Customers,36.0,0
1322,5,2,2239.44,1119.72,0.4,11.0,4.4,1,56,6,12,81,660.8,38,4,307,0,1097.2,2,2239.44,0.3333333333333333,3.6666666666666665,57.609992348358375,4,5,2,452,Loyal Customers,39.599999999999994,0
1323,3,1,3132.29,3132.29,0.0,18.33,3.67,1,4,6,8,41,796.33,3,5,308,0,961.67,1,3132.29,0.25,4.5825,38.07595631028566,4,4,3,443,Potential Loyalists,30.48,0
1324,4,1,3519.68,3519.68,0.25,0.0,3.5,2,44,6,13,46,1069.25,22,5,309,1,688.75,1,3519.68,0.2,0.0,51.1242116490447,2,4,3,243,At Risk,43.0,0
1325,7,0,0.0,1399.0,0.71,5.71,4.0,1,44,7,22,82,898.29,0,4,310,0,859.71,0,0.0,0.0,0.0,85.5,3,1,1,311,At Risk,64.39999999999999,1
1326,2,0,0.0,1399.0,0.5,7.5,4.0,2,51,0,4,16,1302.5,0,5,311,0,455.5,0,0.0,0.0,0.0,75.0,1,1,1,111,Lost Customers,56.0,1
1327,3,2,4069.45,2034.73,0.33,3.33,3.0,1,43,2,7,31,1089.67,48,4,312,1,668.3299999999999,2,4069.45,0.5,1.665,46.628320783481726,2,5,3,253,At Risk,40.2,0
1328,4,0,0.0,1399.0,0.5,3.75,4.0,2,83,6,10,57,1012.0,0,5,313,0,746.0,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1329,4,1,443.01,443.01,0.5,7.5,4.25,1,219,5,10,39,894.5,29,5,314,0,863.5,1,443.01,0.2,1.5,69.19750147815805,3,4,1,341,Potential Loyalists,48.5,0
1330,2,0,0.0,1399.0,0.5,7.5,4.0,2,203,6,4,34,805.0,0,5,315,0,953.0,0,0.0,0.0,0.0,75.0,4,1,1,411,Potential Loyalists,56.0,1
1331,3,1,4930.51,4930.51,0.67,10.0,3.33,1,64,6,10,36,434.0,44,5,316,0,1324.0,1,4930.51,0.25,2.5,68.31853798576331,5,4,3,543,Loyal Customers,59.31999999999999,1
1332,4,1,3016.32,3016.32,0.75,6.25,4.25,2,191,7,12,56,872.5,35,4,317,0,885.5,1,3016.32,0.2,1.25,77.03603227601558,3,4,3,343,Potential Loyalists,58.5,1
1333,1,0,0.0,1399.0,1.0,10.0,4.0,0,3,5,1,18,1202.0,0,3,318,0,556.0,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1334,8,5,12203.21,2440.64,0.13,6.88,3.75,2,91,6,18,134,794.0,85,4,319,0,964.0,5,12203.21,0.5555555555555556,3.8222222222222224,20.50538440804118,4,5,3,453,Loyal Customers,26.03333333333333,0
1335,6,3,3522.92,1174.31,0.0,13.33,4.0,1,90,7,13,26,1033.17,69,4,320,0,724.8299999999999,3,3522.92,0.42857142857142855,5.712857142857143,32.904056777830775,2,5,3,253,At Risk,23.14285714285714,0
1336,3,1,3797.19,3797.19,0.67,6.67,4.0,1,19,6,10,38,899.0,39,5,321,0,859.0,1,3797.19,0.25,1.6675,70.37151111227045,3,4,3,343,Potential Loyalists,55.3,1
1337,2,1,783.06,783.06,0.5,7.5,3.5,2,70,6,4,34,668.5,35,5,322,0,1089.5,1,783.06,0.3333333333333333,2.5,65.24817838759043,4,4,2,442,Potential Loyalists,49.0,0
1338,2,0,0.0,1399.0,0.5,17.5,4.0,0,89,3,8,16,780.5,0,1,323,0,977.5,0,0.0,0.0,0.0,75.0,4,1,1,411,Potential Loyalists,56.0,1
1339,5,1,530.31,530.31,0.4,11.0,4.0,1,86,7,9,66,1079.4,40,5,324,0,678.5999999999999,1,530.31,0.16666666666666666,1.8333333333333333,64.8726936387034,2,4,1,241,At Risk,47.0,0
1340,1,0,0.0,1399.0,1.0,10.0,4.0,1,130,5,2,17,1255.0,0,1,325,1,503.0,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1341,1,0,0.0,1399.0,0.0,0.0,4.0,1,39,3,3,7,102.0,0,4,326,0,1656.0,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1342,2,0,0.0,1399.0,0.0,17.5,4.0,1,52,3,5,16,811.0,0,0,327,0,947.0,0,0.0,0.0,0.0,50.0,4,1,1,411,Potential Loyalists,36.0,0
1343,6,1,3053.36,3053.36,0.5,5.83,3.83,1,214,5,16,48,799.83,29,5,328,0,958.17,1,3053.36,0.14285714285714285,0.8328571428571429,65.89750692291385,4,4,3,443,Potential Loyalists,52.73428571428572,1
1344,3,0,0.0,1399.0,0.67,8.33,4.0,1,60,6,7,50,1010.33,0,5,329,0,747.67,0,0.0,0.0,0.0,83.5,2,1,1,211,Lost Customers,62.8,1
1345,4,1,256.67,256.67,0.5,18.75,3.75,1,89,5,4,25,570.25,0,3,330,0,1187.75,1,256.67,0.2,3.75,69.53505046025784,5,4,1,541,Loyal Customers,51.5,1
1346,4,0,0.0,1399.0,0.25,15.0,4.0,1,186,7,13,45,857.25,0,3,331,0,900.75,0,0.0,0.0,0.0,62.5,3,1,1,311,At Risk,46.0,0
1347,3,1,3357.67,3357.67,0.33,15.0,4.33,1,219,4,8,7,1014.33,12,4,332,0,743.67,1,3357.67,0.25,3.75,54.167687610137264,2,4,3,243,At Risk,39.720000000000006,0
1348,4,1,4789.77,4789.77,0.5,8.75,3.75,2,80,6,12,66,1083.0,9,4,333,0,675.0,1,4789.77,0.2,1.75,61.32348401850306,2,4,3,243,At Risk,51.5,1
1349,4,1,307.29,307.29,0.25,5.0,4.25,2,71,7,8,46,875.0,17,4,334,0,883.0,1,307.29,0.2,1.0,56.943353940595436,3,4,1,341,Potential Loyalists,38.5,0
1350,6,3,1480.29,493.43,0.33,6.67,4.33,1,65,6,12,57,773.0,89,5,335,0,985.0,3,1480.29,0.42857142857142855,2.8585714285714285,53.10421604211384,4,5,2,452,Loyal Customers,34.362857142857145,0
1351,2,1,4652.64,4652.64,0.0,15.0,3.5,0,219,7,5,24,537.0,28,4,336,0,1221.0,1,4652.64,0.3333333333333333,5.0,33.23855731775181,5,4,3,543,Loyal Customers,29.000000000000007,0
1352,5,2,1316.79,658.4,0.2,17.0,3.8,1,97,7,13,65,848.2,59,4,337,0,909.8,2,1316.79,0.3333333333333333,5.666666666666666,49.28134347175849,3,5,2,352,Potential Loyalists,35.2,0
1353,3,0,0.0,1399.0,0.33,8.33,4.0,1,87,6,7,38,1327.67,0,5,338,0,430.3299999999999,0,0.0,0.0,0.0,66.5,1,1,1,111,Lost Customers,49.2,0
1354,1,0,0.0,1399.0,1.0,10.0,4.0,0,127,2,4,18,989.0,0,0,339,0,769.0,0,0.0,0.0,0.0,100.0,3,1,1,311,At Risk,76.0,1
1355,3,0,0.0,1399.0,1.0,6.67,4.0,1,78,7,9,30,953.67,0,4,340,0,804.33,0,0.0,0.0,0.0,100.0,3,1,1,311,At Risk,76.0,1
1356,2,1,2397.1,2397.1,0.0,7.5,4.5,1,217,3,3,26,988.0,16,3,341,0,770.0,1,2397.1,0.3333333333333333,2.5,37.3243962738824,3,4,3,343,Potential Loyalists,23.000000000000004,0
1357,1,1,1199.55,1199.55,0.0,0.0,2.0,1,15,3,3,23,692.0,1,3,342,0,1066.0,1,1199.55,0.5,0.0,35.327053335420146,4,4,2,442,Potential Loyalists,33.0,0
1358,1,0,0.0,1399.0,1.0,0.0,4.0,0,166,3,2,1,588.0,0,4,343,0,1170.0,0,0.0,0.0,0.0,100.0,5,1,1,511,Loyal Customers,76.0,1
1359,2,0,0.0,1399.0,1.0,15.0,4.0,1,220,6,5,24,1017.5,0,4,344,0,740.5,0,0.0,0.0,0.0,100.0,2,1,1,211,Lost Customers,76.0,1
1360,3,3,3696.46,1232.15,0.0,6.67,3.67,1,3,7,8,22,903.67,99,5,345,0,854.33,3,3696.46,0.75,5.0024999999999995,24.553980302819514,3,5,3,353,Potential Loyalists,15.48,0
1361,3,3,4596.29,1532.1,0.0,10.0,3.33,1,36,5,5,35,1319.67,49,5,346,0,438.3299999999999,3,4596.29,0.75,7.5,22.92396688346318,1,5,3,153,Lost Customers,17.52,0
1362,3,1,3356.54,3356.54,0.33,16.67,4.0,1,209,6,9,48,1147.67,37,5,347,0,610.3299999999999,1,3356.54,0.25,4.1675,54.16973456918939,2,4,3,243,At Risk,41.7,0
1363,4,2,181.93,90.97,0.5,13.75,4.25,1,71,4,10,65,808.75,30,3,348,0,949.25,2,181.93,0.4,5.5,64.67043959260805,4,5,1,451,Loyal Customers,42.5,0
1364,2,0,0.0,1399.0,0.5,10.0,4.0,0,211,0,4,30,1467.0,0,1,349,0,291.0,0,0.0,0.0,0.0,75.0,1,1,1,111,Lost Customers,56.0,1
1365,4,2,3247.63,1623.82,0.25,13.75,4.5,2,51,7,7,59,636.5,48,5,350,0,1121.5,2,3247.63,0.4,5.5,46.617021569514,4,5,3,453,Loyal Customers,31.0,0
1366,6,1,4299.17,4299.17,0.33,11.67,4.0,2,84,7,14,80,1031.83,30,5,351,0,726.1700000000001,1,4299.17,0.14285714285714285,1.667142857142857,55.14076173997006,2,4,3,243,At Risk,44.91428571428572,0
1367,2,0,0.0,1399.0,0.5,7.5,4.0,1,211,3,6,48,609.0,0,3,352,0,1149.0,0,0.0,0.0,0.0,75.0,5,1,1,511,Loyal Customers,56.0,1
1368,4,2,4747.94,2373.97,0.5,7.5,4.25,1,79,7,13,52,832.0,13,5,353,0,926.0,2,4747.94,0.4,3.0,56.3992577327954,4,5,3,453,Loyal Customers,42.5,0
1369,1,0,0.0,1399.0,1.0,10.0,4.0,2,21,2,1,16,470.0,0,1,354,1,1288.0,0,0.0,0.0,0.0,100.0,5,1,1,511,Loyal Customers,76.0,1
1370,2,1,1920.92,1920.92,0.0,2.5,3.5,1,210,7,4,21,588.0,6,2,355,0,1170.0,1,1920.92,0.3333333333333333,0.8333333333333333,38.18698119551104,5,4,2,542,Loyal Customers,29.000000000000007,0
1371,2,0,0.0,1399.0,0.0,5.0,4.0,1,55,5,8,18,210.5,0,5,356,0,1547.5,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1372,3,2,7627.08,3813.54,0.0,13.33,3.67,1,67,4,11,22,1100.67,7,5,357,0,657.3299999999999,2,7627.08,0.5,6.665,23.68378721480245,2,5,3,253,At Risk,22.98,0
1374,3,0,0.0,1399.0,0.67,15.0,4.0,2,64,3,6,37,278.67,0,5,358,0,1479.33,0,0.0,0.0,0.0,83.5,5,1,1,511,Loyal Customers,62.8,1
1375,1,0,0.0,1399.0,0.0,0.0,4.0,1,20,0,1,13,1021.0,0,4,359,0,737.0,0,0.0,0.0,0.0,50.0,2,1,1,211,Lost Customers,36.0,0
1376,2,0,0.0,1399.0,0.0,12.5,4.0,1,162,3,6,9,694.5,0,2,360,0,1063.5,0,0.0,0.0,0.0,50.0,4,1,1,411,Potential Loyalists,36.0,0
1377,1,0,0.0,1399.0,0.0,5.0,4.0,0,224,2,1,9,1043.0,0,0,361,1,715.0,0,0.0,0.0,0.0,50.0,2,1,1,211,Lost Customers,36.0,0
1378,3,3,2604.1,868.03,0.0,6.67,4.0,1,94,4,6,46,948.33,55,5,362,0,809.67,3,2604.1,0.75,5.0024999999999995,26.532755692357636,3,5,3,353,Potential Loyalists,13.499999999999998,0
1379,1,1,863.94,863.94,0.0,15.0,4.0,1,122,1,4,17,1243.0,20,3,363,0,515.0,1,863.94,0.5,7.5,35.935000173900946,1,4,2,142,Lost Customers,21.0,0
1380,2,1,700.35,700.35,0.0,0.0,3.5,1,91,1,4,24,1237.5,33,5,364,0,520.5,1,700.35,0.3333333333333333,0.0,40.398004921396776,1,4,1,141,Lost Customers,29.000000000000007,0
1381,3,1,566.3,566.3,0.33,15.0,3.67,0,46,2,4,33,994.0,38,5,365,0,764.0,1,566.3,0.25,3.75,59.22416556529401,2,4,1,241,At Risk,43.68000000000001,0
1382,3,2,4061.77,2030.89,0.0,11.67,4.33,1,9,5,6,52,992.67,71,2,366,0,765.33,2,4061.77,0.5,5.835,30.14223285916342,3,5,3,353,Potential Loyalists,19.02,0
1383,1,0,0.0,1399.0,1.0,15.0,4.0,1,33,4,1,5,1319.0,0,4,367,0,439.0,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1384,3,0,0.0,1399.0,1.0,1.67,4.0,1,70,7,6,26,1196.33,0,4,368,0,561.6700000000001,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1385,1,1,3694.52,3694.52,0.0,0.0,5.0,1,177,5,4,8,1246.0,13,1,369,0,512.0,1,3694.52,0.5,0.0,30.80749455110369,1,4,3,143,Lost Customers,15.0,0
1386,3,2,3064.78,1532.39,0.33,10.0,4.33,2,57,4,6,17,913.0,50,5,370,0,845.0,2,3064.78,0.5,5.0,48.448248527638654,3,5,3,353,Potential Loyalists,32.220000000000006,0
1387,3,2,1111.73,555.87,0.33,10.0,3.33,1,86,7,3,34,1360.67,58,4,371,1,397.3299999999999,2,1111.73,0.5,5.0,51.98613647166574,1,5,2,152,Lost Customers,38.22,0
1388,7,1,3964.28,3964.28,0.29,13.57,4.0,2,97,7,18,118,581.86,47,5,372,0,1176.1399999999999,1,3964.28,0.125,1.69625,54.19383289278427,5,4,3,543,Loyal Customers,43.85,0
1389,2,0,0.0,1399.0,1.0,10.0,4.0,0,149,4,6,39,1396.5,0,0,373,0,361.5,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1390,4,0,0.0,1399.0,0.25,21.25,4.0,2,47,5,11,45,1203.75,0,3,374,0,554.25,0,0.0,0.0,0.0,62.5,1,1,1,111,Lost Customers,46.0,0
1391,4,0,0.0,1399.0,0.5,11.25,4.0,1,4,4,14,76,1169.5,0,4,375,0,588.5,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1393,2,0,0.0,1399.0,0.5,2.5,4.0,0,53,3,7,10,1135.0,0,4,376,0,623.0,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1394,3,0,0.0,1399.0,0.67,11.67,4.0,2,9,6,8,35,821.33,0,3,377,0,936.67,0,0.0,0.0,0.0,83.5,4,1,1,411,Potential Loyalists,62.8,1
1395,7,2,2703.44,1351.72,0.14,9.29,4.29,2,30,7,19,77,1112.43,56,5,378,1,645.5699999999999,2,2703.44,0.25,2.3225,45.8528044425895,2,5,3,253,At Risk,32.36,0
1396,1,0,0.0,1399.0,1.0,10.0,4.0,1,120,3,2,7,1685.0,0,0,379,0,73.0,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1397,5,1,2856.24,2856.24,0.4,7.0,3.8,1,27,6,14,69,1247.8,18,5,380,0,510.20000000000005,1,2856.24,0.16666666666666666,1.1666666666666665,60.659345436839175,1,4,3,143,Lost Customers,48.2,0
1398,4,1,663.37,663.37,0.5,6.25,3.75,2,81,7,11,39,918.75,40,0,381,0,839.25,1,663.37,0.2,1.25,68.798326348312,3,4,1,341,Potential Loyalists,51.5,1
1399,2,0,0.0,1399.0,1.0,7.5,4.0,1,212,6,7,30,147.5,0,1,382,0,1610.5,0,0.0,0.0,0.0,100.0,5,1,1,511,Loyal Customers,76.0,1
1400,2,1,527.51,527.51,0.0,12.5,3.0,1,69,4,5,33,858.5,9,4,383,0,899.5,1,527.51,0.3333333333333333,4.166666666666666,40.71109908296235,3,4,1,341,Potential Loyalists,32.0,0
1401,3,0,0.0,1399.0,0.33,5.0,4.0,0,6,6,3,38,1047.0,0,2,384,0,711.0,0,0.0,0.0,0.0,66.5,2,1,1,211,Lost Customers,49.2,0
1402,3,0,0.0,1399.0,0.33,3.33,4.0,1,209,2,6,33,1374.33,0,4,385,0,383.6700000000001,0,0.0,0.0,0.0,66.5,1,1,1,111,Lost Customers,49.2,0
1403,6,2,2038.85,1019.43,0.17,5.83,4.17,1,83,6,12,50,1110.5,48,5,386,0,647.5,2,2038.85,0.2857142857142857,1.6657142857142857,47.66383094260938,2,5,2,252,At Risk,33.20857142857143,0
1404,6,2,1646.99,823.5,0.17,15.83,4.17,1,83,6,16,71,712.0,61,5,387,0,1046.0,2,1646.99,0.2857142857142857,4.522857142857142,48.37367286664944,4,5,2,452,Loyal Customers,33.20857142857143,0
1405,3,1,1296.62,1296.62,0.33,6.67,4.0,1,55,6,11,32,499.0,16,3,388,0,1259.0,1,1296.62,0.25,1.6675,57.90121411843813,5,4,2,542,Loyal Customers,41.7,0
1406,3,0,0.0,1399.0,0.33,5.0,4.0,1,66,4,8,49,377.0,0,0,389,0,1381.0,0,0.0,0.0,0.0,66.5,5,1,1,511,Loyal Customers,49.2,0
1407,1,0,0.0,1399.0,0.0,10.0,4.0,1,52,6,2,5,1008.0,0,5,390,1,750.0,0,0.0,0.0,0.0,50.0,2,1,1,211,Lost Customers,36.0,0
1408,2,0,0.0,1399.0,0.5,5.0,4.0,1,69,5,8,10,668.5,0,4,391,0,1089.5,0,0.0,0.0,0.0,75.0,4,1,1,411,Potential Loyalists,56.0,1
1409,2,0,0.0,1399.0,0.5,7.5,4.0,0,33,5,5,34,1156.0,0,1,392,0,602.0,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1410,5,1,162.49,162.49,0.2,9.0,3.6,1,68,5,13,51,925.4,39,5,393,0,832.6,1,162.49,0.16666666666666666,1.5,55.53898786751067,3,4,1,341,Potential Loyalists,41.4,0
1411,2,0,0.0,1399.0,0.5,2.5,4.0,1,210,5,6,27,1230.0,0,0,394,0,528.0,0,0.0,0.0,0.0,75.0,1,1,1,111,Lost Customers,56.0,1
1412,3,1,698.61,698.61,0.33,15.0,3.67,1,25,5,7,36,1168.33,4,4,395,0,589.6700000000001,1,698.61,0.25,3.75,58.98449020937674,2,4,1,241,At Risk,43.68000000000001,0
1413,3,0,0.0,1399.0,1.0,5.0,4.0,2,54,1,9,16,1243.67,0,5,396,0,514.3299999999999,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1414,2,0,0.0,1399.0,1.0,10.0,4.0,0,150,5,5,22,1111.0,0,3,397,0,647.0,0,0.0,0.0,0.0,100.0,2,1,1,211,Lost Customers,76.0,1
1416,5,0,0.0,1399.0,0.4,5.0,4.0,1,97,6,9,48,904.4,0,5,398,0,853.6,0,0.0,0.0,0.0,70.0,3,1,1,311,At Risk,52.0,1
1417,5,0,0.0,1399.0,0.4,8.0,4.0,2,86,7,10,74,672.2,0,5,399,0,1085.8,0,0.0,0.0,0.0,70.0,4,2,1,421,Potential Loyalists,52.0,1
1418,2,1,829.86,829.86,0.5,17.5,4.5,2,174,7,5,44,1283.5,39,5,400,0,474.5,1,829.86,0.3333333333333333,5.833333333333333,65.16340167640513,1,4,2,142,Lost Customers,43.0,0
1419,6,2,5203.04,2601.52,0.17,7.5,3.5,2,5,6,14,58,830.67,69,5,401,0,927.33,2,5203.04,0.2857142857142857,2.142857142857143,41.93200141770676,4,5,3,453,Loyal Customers,37.228571428571435,0
1420,3,1,4219.62,4219.62,0.0,3.33,4.0,1,95,5,8,45,1197.0,22,1,402,1,561.0,1,4219.62,0.25,0.8325,36.10629260573178,1,4,3,143,Lost Customers,28.5,0
1421,2,0,0.0,1399.0,0.5,20.0,4.0,1,61,2,6,16,139.5,0,4,403,0,1618.5,0,0.0,0.0,0.0,75.0,5,2,1,521,Loyal Customers,56.0,1
1422,2,1,2685.78,2685.78,0.0,7.5,4.5,1,59,3,5,14,1415.0,31,4,404,0,343.0,1,2685.78,0.3333333333333333,2.5,36.80146163745131,1,4,3,143,Lost Customers,23.000000000000004,0
1423,2,1,1066.1,1066.1,0.0,17.5,2.5,2,165,6,3,19,950.5,19,2,405,0,807.5,1,1066.1,0.3333333333333333,5.833333333333333,39.73546043173808,3,4,2,342,Potential Loyalists,35.0,0
1424,2,1,513.7,513.7,0.5,0.0,3.0,0,47,6,5,39,1408.0,36,5,406,0,350.0,1,513.7,0.3333333333333333,0.0,65.73611545863477,1,4,1,141,Lost Customers,52.0,1
1425,4,1,518.32,518.32,0.5,7.5,4.0,1,72,7,10,68,1112.5,16,5,407,0,645.5,1,518.32,0.2,1.5,69.06107980894083,2,4,1,241,At Risk,50.0,0
1426,6,0,0.0,1399.0,0.83,6.67,4.0,2,38,7,14,79,768.67,0,4,408,0,989.33,0,0.0,0.0,0.0,91.5,4,2,1,421,Potential Loyalists,69.19999999999999,1
1427,4,1,2279.68,2279.68,0.5,15.0,3.5,1,33,7,9,79,803.75,30,3,409,0,954.25,1,2279.68,0.2,3.0,65.87043220181785,4,4,2,442,Potential Loyalists,53.0,1
1429,2,0,0.0,1399.0,1.0,5.0,4.0,2,134,7,5,37,945.0,0,1,410,0,813.0,0,0.0,0.0,0.0,100.0,3,2,1,321,At Risk,76.0,1
1430,2,1,3753.0,3753.0,0.0,10.0,3.0,1,194,4,5,31,472.0,19,5,411,0,1286.0,1,3753.0,0.3333333333333333,3.333333333333333,34.86822655815247,5,4,3,543,Loyal Customers,32.0,0
1431,1,0,0.0,1399.0,1.0,0.0,4.0,1,164,7,1,1,1538.0,0,1,412,1,220.0,0,0.0,0.0,0.0,100.0,1,2,1,121,Lost Customers,76.0,1
1432,2,0,0.0,1399.0,0.5,0.0,4.0,1,81,3,4,34,1338.0,0,1,413,0,420.0,0,0.0,0.0,0.0,75.0,1,2,1,121,Lost Customers,56.0,1
1433,2,2,8307.94,4153.97,0.0,5.0,2.5,1,72,6,8,19,520.0,23,3,414,0,1238.0,2,8307.94,0.6666666666666666,3.333333333333333,18.283764317844557,5,5,3,553,Loyal Customers,25.0,0
1434,3,1,2580.84,2580.84,0.0,6.67,3.67,2,57,7,7,34,687.33,19,3,415,0,1070.67,1,2580.84,0.25,1.6675,39.074890442404005,4,4,3,443,Potential Loyalists,30.48,0
1435,1,0,0.0,1399.0,1.0,0.0,4.0,0,87,5,2,4,1393.0,0,1,416,0,365.0,0,0.0,0.0,0.0,100.0,1,2,1,121,Lost Customers,76.0,1
