customer_id,total_sessions,total_orders,total_spend,average_order_value,cart_abandonment_rate,average_discount_used,customer_satisfaction,preferred_device,city,preferred_category,total_products_purchased,total_pages_viewed,average_time_on_site,total_review_votes,preferred_payment_method,rn,churn
1573,3,0,0.0,1399.0,0.67,6.67,4.0,2,41,2,7,33,962.0,0,5,547,0
1574,2,0,0.0,1399.0,0.0,10.0,4.0,1,152,6,3,28,906.5,0,5,548,0
1575,4,0,0.0,1399.0,0.0,12.5,4.0,1,56,4,7,37,1327.5,0,4,549,0
1576,1,0,0.0,1399.0,0.0,20.0,4.0,1,145,2,1,22,1426.0,0,4,550,0
1577,4,1,1887.37,1887.37,0.5,1.25,4.0,1,33,7,10,63,989.75,43,4,551,1
1578,1,0,0.0,1399.0,0.0,0.0,4.0,1,210,5,1,4,74.0,0,4,552,0
1579,4,0,0.0,1399.0,1.0,18.75,4.0,1,72,3,9,57,933.75,0,4,553,0
1580,1,0,0.0,1399.0,1.0,25.0,4.0,0,76,1,1,17,1461.0,0,1,554,0
1581,2,1,956.08,956.08,0.5,7.5,3.5,1,40,5,2,23,1053.0,10,0,555,0
1582,4,0,0.0,1399.0,0.75,5.0,4.0,1,76,3,9,17,746.5,0,4,556,0
1583,3,0,0.0,1399.0,0.0,5.0,4.0,1,91,7,10,50,1274.67,0,5,557,0
1584,2,0,0.0,1399.0,0.5,25.0,4.0,2,74,6,6,23,859.0,0,5,558,0
1585,3,1,4847.17,4847.17,0.33,3.33,4.33,2,57,6,7,48,1178.67,8,5,559,0
1586,4,0,0.0,1399.0,0.5,6.25,4.0,1,69,6,9,37,873.25,0,3,560,0
1587,1,0,0.0,1399.0,1.0,0.0,4.0,0,203,2,1,12,268.0,0,2,561,0
1588,1,0,0.0,1399.0,0.0,5.0,4.0,2,198,1,2,2,220.0,0,0,562,1
1589,3,1,1146.6,1146.6,0.67,3.33,4.33,1,29,4,4,29,634.0,35,4,563,1
1591,3,0,0.0,1399.0,0.67,8.33,4.0,2,59,5,9,59,1146.33,0,4,564,0
1592,2,0,0.0,1399.0,0.5,2.5,4.0,0,206,7,5,26,1219.0,0,5,565,0
1593,4,0,0.0,1399.0,0.75,7.5,4.0,1,19,5,10,39,1396.5,0,5,566,0
1594,5,0,0.0,1399.0,0.4,3.0,4.0,2,51,7,17,77,1385.4,0,5,567,0
1595,2,1,253.56,253.56,0.5,22.5,3.0,1,66,4,6,32,1225.0,47,5,568,1
1596,1,0,0.0,1399.0,0.0,10.0,4.0,0,62,4,3,24,1579.0,0,0,569,0
1597,4,0,0.0,1399.0,0.75,13.75,4.0,1,70,6,12,57,808.5,0,5,570,0
1598,5,0,0.0,1399.0,0.4,9.0,4.0,2,39,6,12,63,1180.8,0,2,571,0
1599,4,2,3167.74,1583.87,0.5,8.75,4.0,1,3,7,7,58,755.5,54,5,572,0
1600,2,1,970.88,970.88,0.0,0.0,2.5,0,213,7,5,28,277.0,31,2,573,1
1601,2,1,1166.22,1166.22,0.5,12.5,4.5,0,171,7,4,28,421.0,22,2,574,0
1602,2,0,0.0,1399.0,0.5,0.0,4.0,1,135,7,3,35,531.0,0,5,575,0
1603,1,0,0.0,1399.0,1.0,0.0,4.0,2,24,4,4,2,522.0,0,4,576,0
1604,5,1,425.65,425.65,0.2,11.0,4.0,1,191,4,8,36,969.6,18,4,577,0
1605,2,0,0.0,1399.0,0.5,5.0,4.0,1,84,7,6,35,943.0,0,2,578,0
1606,2,0,0.0,1399.0,0.5,12.5,4.0,1,66,6,3,36,716.5,0,3,579,0
1607,4,1,766.55,766.55,0.5,5.0,4.25,1,9,7,9,47,1076.25,7,2,580,0
1608,5,4,8634.02,2158.51,0.0,8.0,3.8,1,61,7,16,62,630.4,126,5,581,0
1609,2,0,0.0,1399.0,0.5,5.0,4.0,0,169,5,7,22,789.0,0,2,582,0
1610,1,0,0.0,1399.0,0.0,0.0,4.0,2,168,2,4,23,94.0,0,3,583,0
1611,5,0,0.0,1399.0,0.6,12.0,4.0,1,87,7,13,54,419.4,0,5,584,0
1612,2,1,2539.1,2539.1,0.5,12.5,4.0,1,74,3,7,25,411.5,2,0,585,0
1613,3,2,2440.56,1220.28,0.33,0.0,3.33,1,20,6,7,56,915.67,72,5,586,0
1614,2,0,0.0,1399.0,0.5,0.0,4.0,1,143,2,7,12,845.0,0,4,587,0
1615,5,1,2330.22,2330.22,0.4,19.0,4.2,2,9,6,11,82,651.8,21,5,588,0
1616,2,0,0.0,1399.0,1.0,2.5,4.0,1,61,6,6,34,423.5,0,5,589,0
1617,1,0,0.0,1399.0,1.0,25.0,4.0,1,189,4,2,8,714.0,0,1,590,0
1618,3,2,1529.82,764.91,0.0,15.0,3.33,1,87,6,7,44,932.0,41,2,591,1
1619,2,0,0.0,1399.0,0.5,12.5,4.0,1,22,6,5,18,567.5,0,2,592,1
1620,3,1,4390.95,4390.95,0.67,3.33,4.0,2,28,7,7,38,920.0,9,5,593,0
1621,1,0,0.0,1399.0,1.0,10.0,4.0,1,101,0,2,3,617.0,0,1,594,0
1622,4,1,1951.13,1951.13,0.0,13.75,4.0,1,72,6,12,46,1088.25,42,5,595,0
1623,3,0,0.0,1399.0,0.33,1.67,4.0,1,76,6,6,41,601.33,0,5,596,0
1624,4,2,1483.57,741.79,0.25,5.0,4.0,1,48,5,9,52,932.25,18,4,597,0
1625,2,0,0.0,1399.0,0.5,12.5,4.0,1,219,5,3,28,365.5,0,5,598,0
1626,5,0,0.0,1399.0,0.6,8.0,4.0,1,91,5,15,59,825.8,0,5,599,0
1627,1,1,1327.0,1327.0,0.0,25.0,5.0,1,103,2,2,22,802.0,24,3,600,0
1628,6,0,0.0,1399.0,0.83,12.5,4.0,2,41,6,12,74,1022.83,0,4,601,0
1629,3,1,432.01,432.01,0.67,11.67,3.33,2,90,5,5,49,886.0,36,5,602,0
1630,3,0,0.0,1399.0,0.33,10.0,4.0,2,77,7,8,34,480.0,0,4,603,1
1631,3,1,2336.52,2336.52,0.0,1.67,4.33,0,171,7,11,49,1277.67,17,5,604,0
1632,5,2,1683.59,841.8,0.2,11.0,3.8,2,67,7,11,62,817.2,45,5,605,0
1633,1,0,0.0,1399.0,1.0,30.0,4.0,0,185,0,3,7,1566.0,0,0,606,1
1634,6,0,0.0,1399.0,0.5,13.33,4.0,1,83,6,15,66,760.5,0,5,607,0
1635,5,2,1696.4,848.2,0.6,9.0,4.2,1,65,6,11,49,890.6,33,5,608,0
1636,2,0,0.0,1399.0,0.5,5.0,4.0,0,37,7,6,12,812.5,0,1,609,0
1637,2,0,0.0,1399.0,0.5,2.5,4.0,1,8,5,6,46,439.0,0,4,610,0
1638,2,0,0.0,1399.0,0.5,7.5,4.0,1,85,6,7,27,953.0,0,4,611,0
1639,3,0,0.0,1399.0,0.67,0.0,4.0,1,25,6,11,35,611.33,0,4,612,1
1640,2,1,765.98,765.98,0.5,10.0,4.0,1,33,1,4,36,1462.0,6,4,613,0
1641,4,1,1094.88,1094.88,0.75,11.25,4.25,1,5,6,12,59,1204.25,18,5,614,0
1642,2,0,0.0,1399.0,0.0,10.0,4.0,2,118,4,4,32,1340.5,0,3,615,0
1643,2,0,0.0,1399.0,1.0,12.5,4.0,1,78,4,2,11,974.5,0,2,616,0
1644,4,2,1552.99,776.5,0.5,17.5,3.5,1,88,7,10,35,902.5,52,5,617,0
1645,2,1,3067.74,3067.74,0.5,12.5,3.5,1,57,5,8,30,843.5,45,3,618,0
1646,8,2,5386.24,2693.12,0.25,7.5,3.88,1,98,6,21,104,621.75,92,5,619,0
1647,3,2,3613.1,1806.55,0.33,10.0,3.67,1,90,6,6,31,1119.33,60,4,620,0
1648,2,0,0.0,1399.0,0.5,7.5,4.0,1,40,7,4,23,1176.0,0,2,621,0
1649,2,1,1929.76,1929.76,0.5,10.0,3.0,0,81,5,3,21,846.5,28,1,622,0
1651,2,0,0.0,1399.0,0.0,10.0,4.0,1,176,7,7,33,1019.0,0,2,623,0
1652,4,0,0.0,1399.0,0.5,2.5,4.0,1,93,7,9,43,793.5,0,3,624,0
1653,1,0,0.0,1399.0,1.0,0.0,4.0,0,204,6,2,14,1105.0,0,1,625,0
1655,2,0,0.0,1399.0,0.5,12.5,4.0,1,211,3,3,32,981.0,0,3,626,1
1656,3,0,0.0,1399.0,1.0,0.0,4.0,2,220,6,10,41,103.33,0,4,627,0
1657,3,2,1068.19,534.1,0.33,3.33,4.67,1,86,7,6,39,1091.0,57,3,628,0
1658,2,1,1048.12,1048.12,0.5,2.5,4.0,2,215,3,6,38,1014.0,25,2,629,0
1659,5,1,809.91,809.91,0.4,11.0,3.4,2,92,7,15,53,789.4,35,3,630,0
1660,1,0,0.0,1399.0,0.0,0.0,4.0,1,118,1,3,19,1046.0,0,1,631,0
1661,5,3,10152.52,3384.17,0.2,3.0,4.4,2,79,6,18,71,1171.0,39,5,632,0
1662,3,0,0.0,1399.0,0.67,10.0,4.0,1,90,7,6,52,839.33,0,4,633,0
1663,3,0,0.0,1399.0,0.33,5.0,4.0,1,83,7,10,37,888.33,0,4,634,0
1664,2,0,0.0,1399.0,0.5,5.0,4.0,1,22,5,7,30,1016.5,0,3,635,1
1665,3,0,0.0,1399.0,0.67,11.67,4.0,1,42,7,7,51,636.0,0,5,636,1
1666,6,0,0.0,1399.0,0.33,10.0,4.0,1,86,7,9,80,987.67,0,5,637,0
1667,3,1,3170.98,3170.98,0.33,6.67,4.0,1,208,2,7,38,961.67,13,5,638,0
1668,3,1,722.8,722.8,0.33,6.67,4.0,1,34,7,8,34,1243.0,6,5,639,0
1669,1,0,0.0,1399.0,1.0,0.0,4.0,0,81,0,3,16,297.0,0,1,640,0
1671,3,0,0.0,1399.0,0.33,11.67,4.0,1,84,6,8,40,491.0,0,4,641,0
1672,4,1,807.22,807.22,0.5,15.0,4.0,2,5,5,6,67,898.75,43,5,642,0
1673,1,1,1104.84,1104.84,0.0,0.0,2.0,1,62,0,4,22,304.0,32,3,643,1
1674,4,0,0.0,1399.0,0.75,6.25,4.0,1,42,5,11,55,969.25,0,5,644,0
1675,5,2,5207.36,2603.68,0.4,7.0,4.0,2,35,7,13,58,641.6,61,5,645,1
1676,2,2,3942.97,1971.49,0.0,10.0,4.0,1,96,1,5,25,756.5,26,2,646,0
1677,3,0,0.0,1399.0,1.0,15.0,4.0,1,224,7,6,59,761.67,0,2,647,0
1678,2,0,0.0,1399.0,0.5,7.5,4.0,2,195,2,5,21,1047.5,0,3,648,0
1679,3,0,0.0,1399.0,0.33,3.33,4.0,1,67,5,6,48,1063.67,0,3,649,0
1680,2,0,0.0,1399.0,1.0,10.0,4.0,1,84,5,7,15,1161.0,0,5,650,0
1681,2,1,407.71,407.71,0.0,20.0,4.0,0,154,4,3,40,1142.0,4,3,651,0
1682,3,1,2536.28,2536.28,0.67,13.33,4.0,1,76,6,5,40,847.0,46,4,652,0
1683,3,1,1929.0,1929.0,0.33,10.0,3.33,1,29,7,8,34,723.33,9,3,653,0
1684,2,0,0.0,1399.0,0.0,12.5,4.0,2,143,5,4,38,896.5,0,1,654,0
1687,2,1,1318.78,1318.78,0.0,0.0,2.5,2,213,5,6,19,176.5,16,3,655,0
1688,3,1,1141.31,1141.31,0.33,10.0,4.33,1,53,6,9,58,672.0,21,5,656,1
1689,3,0,0.0,1399.0,0.67,10.0,4.0,1,193,5,7,45,487.67,0,3,657,0
1690,5,2,3004.06,1502.03,0.0,9.0,3.8,2,92,6,12,82,996.2,93,5,658,0
1691,2,0,0.0,1399.0,0.5,15.0,4.0,0,205,5,4,24,559.0,0,1,659,0
1692,5,0,0.0,1399.0,0.8,13.0,4.0,1,81,7,11,79,746.0,0,4,660,1
1693,2,0,0.0,1399.0,0.5,0.0,4.0,1,29,7,5,22,1266.0,0,3,661,0
1694,4,1,3849.17,3849.17,0.0,7.5,4.0,1,91,7,8,36,546.0,18,4,662,0
1695,2,1,725.39,725.39,0.0,2.5,4.5,2,65,5,5,6,377.5,13,4,663,0
1696,3,0,0.0,1399.0,0.67,15.0,4.0,1,61,4,6,40,997.67,0,4,664,0
1697,3,1,1989.62,1989.62,0.33,0.0,3.67,2,7,6,5,49,1493.0,35,1,665,0
1698,2,2,4020.0,2010.0,0.0,0.0,3.5,1,91,2,4,41,743.0,28,2,666,0
1699,2,1,1136.57,1136.57,0.0,17.5,4.5,2,5,7,5,28,458.0,43,5,667,0
1700,2,0,0.0,1399.0,0.5,5.0,4.0,2,145,6,5,11,372.5,0,5,668,0
1701,1,0,0.0,1399.0,0.0,10.0,4.0,1,81,3,2,16,286.0,0,5,669,0
1702,2,2,805.17,402.59,0.0,10.0,5.0,2,41,6,3,12,779.5,31,5,670,0
1703,4,1,2702.64,2702.64,0.5,6.25,4.0,1,99,4,12,69,1272.5,48,5,671,0
1704,1,0,0.0,1399.0,1.0,20.0,4.0,1,133,7,2,13,1288.0,0,4,672,0
1705,1,0,0.0,1399.0,0.0,5.0,4.0,1,165,2,4,8,1537.0,0,3,673,0
1706,5,1,1735.8,1735.8,0.0,6.0,3.8,1,3,1,12,61,745.4,39,4,674,0
1707,2,0,0.0,1399.0,0.0,10.0,4.0,2,96,6,3,20,1297.0,0,1,675,0
1708,3,2,1565.29,782.65,0.0,10.0,4.0,1,217,7,6,51,895.67,44,3,676,0
1709,2,1,1876.09,1876.09,0.5,17.5,4.0,1,43,3,7,13,638.0,38,4,677,1
1710,2,1,6703.32,6703.32,0.0,0.0,3.5,1,151,5,8,19,1109.0,44,4,678,0
1711,5,3,1730.48,576.83,0.2,8.0,4.0,2,46,7,9,62,963.4,76,4,679,0
1712,6,1,3794.86,3794.86,0.17,0.83,4.0,2,94,6,17,74,979.67,48,4,680,0
1713,3,1,1641.2,1641.2,0.0,3.33,4.0,1,170,6,9,38,688.67,42,5,681,0
1714,1,0,0.0,1399.0,1.0,25.0,4.0,0,141,6,2,18,570.0,0,0,682,0
1715,4,0,0.0,1399.0,0.25,10.0,4.0,1,78,6,12,63,337.5,0,5,683,0
1716,2,0,0.0,1399.0,0.5,15.0,4.0,1,67,6,3,12,916.0,0,2,684,0
1717,4,0,0.0,1399.0,0.25,6.25,4.0,1,55,4,7,45,1094.75,0,5,685,0
1719,3,2,4606.89,2303.45,0.0,8.33,2.33,1,24,6,8,28,978.33,53,5,686,0
1720,4,1,2791.04,2791.04,0.25,12.5,4.25,1,8,5,8,56,922.5,21,5,687,0
1721,1,0,0.0,1399.0,1.0,10.0,4.0,1,114,5,3,5,618.0,0,4,688,0
1722,2,2,2146.97,1073.49,0.0,15.0,2.5,2,89,7,5,32,1572.5,86,5,689,0
1723,3,1,365.57,365.57,0.67,3.33,3.67,1,99,6,8,33,819.67,20,5,690,1
1724,1,0,0.0,1399.0,1.0,0.0,4.0,1,146,1,1,5,1138.0,0,1,691,0
1725,1,0,0.0,1399.0,1.0,20.0,4.0,1,103,5,4,4,908.0,0,0,692,0
1726,4,0,0.0,1399.0,0.25,6.25,4.0,1,150,7,10,36,1090.25,0,5,693,0
1727,5,0,0.0,1399.0,0.6,13.0,4.0,2,199,7,10,45,927.2,0,5,694,0
1728,2,1,4775.0,4775.0,0.0,7.5,4.5,1,125,2,7,44,1721.5,12,1,695,0
1729,1,0,0.0,1399.0,0.0,15.0,4.0,1,57,0,4,15,1161.0,0,1,696,0
1730,3,1,681.53,681.53,0.33,15.0,3.0,1,90,5,3,56,757.67,35,5,697,0
1731,3,1,1130.1,1130.1,0.33,10.0,3.33,2,47,4,8,41,669.0,34,4,698,1
1732,2,1,415.91,415.91,0.5,7.5,3.0,2,162,6,3,44,342.0,24,3,699,0
1733,2,1,688.34,688.34,0.5,7.5,4.5,1,29,2,2,31,936.0,16,4,700,0
1734,5,0,0.0,1399.0,0.6,5.0,4.0,1,87,6,10,64,1007.2,0,5,701,0
1735,2,0,0.0,1399.0,0.5,7.5,4.0,2,220,5,4,39,591.0,0,5,702,0
1736,1,1,2510.82,2510.82,0.0,30.0,4.0,1,119,2,3,1,286.0,29,2,703,0
1737,2,0,0.0,1399.0,0.0,5.0,4.0,0,136,3,5,42,712.0,0,5,704,0
1738,3,3,13800.96,4600.32,0.0,0.0,2.67,1,38,6,9,44,1403.0,63,5,705,0
1740,2,0,0.0,1399.0,0.0,5.0,4.0,2,200,5,7,34,149.5,0,4,706,0
1741,5,0,0.0,1399.0,0.4,11.0,4.0,1,91,6,16,91,1457.6,0,4,707,0
1742,2,1,1286.8,1286.8,0.5,10.0,3.0,2,22,5,6,12,1661.5,29,4,708,0
1743,3,0,0.0,1399.0,1.0,16.67,4.0,1,65,7,5,42,566.0,0,2,709,0
1744,1,0,0.0,1399.0,0.0,0.0,4.0,1,176,2,1,8,1599.0,0,4,710,1
1745,4,2,1012.98,506.49,0.25,7.5,4.0,2,75,7,13,48,1258.5,69,3,711,0
1746,3,1,288.04,288.04,0.33,11.67,4.0,1,26,7,7,50,553.33,7,5,712,0
1747,3,3,5489.89,1829.96,0.0,6.67,4.0,2,84,6,7,41,811.67,33,4,713,0
1748,3,0,0.0,1399.0,0.0,11.67,4.0,2,79,6,8,57,833.67,0,5,714,0
1749,3,1,882.81,882.81,0.33,10.0,3.67,2,169,5,6,36,649.67,3,5,715,1
1750,1,0,0.0,1399.0,1.0,10.0,4.0,1,220,4,2,2,1003.0,0,2,716,1
1751,5,1,1128.93,1128.93,0.4,2.0,4.2,2,94,7,10,36,997.8,26,5,717,0
1752,1,0,0.0,1399.0,0.0,0.0,4.0,1,54,2,3,10,201.0,0,0,718,0
1753,1,0,0.0,1399.0,1.0,15.0,4.0,2,38,7,2,2,1099.0,0,4,719,0
1754,3,0,0.0,1399.0,0.33,3.33,4.0,1,195,4,9,32,1398.33,0,3,720,0
1755,2,0,0.0,1399.0,0.5,10.0,4.0,0,43,7,5,15,660.5,0,0,721,0
1756,2,1,666.3,666.3,0.5,12.5,4.5,1,33,4,7,19,669.5,20,5,722,0
1757,2,1,794.94,794.94,0.0,7.5,3.0,0,86,2,4,23,889.0,22,2,723,1
1758,1,0,0.0,1399.0,0.0,20.0,4.0,2,15,3,2,14,891.0,0,3,724,0
1759,4,1,922.11,922.11,0.25,11.25,4.0,1,97,7,12,86,610.75,23,4,725,0
1760,2,0,0.0,1399.0,0.0,2.5,4.0,1,73,1,8,25,534.0,0,1,726,0
1761,3,0,0.0,1399.0,1.0,11.67,4.0,2,52,2,9,27,937.0,0,4,727,0
1762,2,1,4314.87,4314.87,0.5,10.0,4.0,1,224,6,5,14,414.5,36,2,728,0
1763,5,1,5219.03,5219.03,0.2,8.0,3.8,2,206,7,14,37,605.4,32,4,729,0
1764,4,1,1182.76,1182.76,0.5,13.75,4.0,1,216,7,12,53,641.5,43,5,730,0
1765,4,3,6114.2,2038.07,0.25,0.0,3.75,2,67,7,11,53,1160.75,77,5,731,0
1766,4,1,606.83,606.83,0.5,5.0,3.75,2,66,7,15,62,1104.5,5,5,732,0
1767,2,1,537.62,537.62,0.0,7.5,4.0,1,45,4,4,47,248.5,30,4,733,0
1768,1,0,0.0,1399.0,0.0,15.0,4.0,1,83,6,2,15,941.0,0,4,734,0
1769,1,0,0.0,1399.0,0.0,10.0,4.0,2,36,5,1,16,1664.0,0,1,735,0
1770,2,1,678.33,678.33,0.0,2.5,4.0,0,77,4,6,8,1541.0,49,1,736,0
1772,4,0,0.0,1399.0,0.25,5.0,4.0,1,37,7,12,38,1176.0,0,3,737,0
1773,5,4,4761.94,1190.49,0.2,13.0,3.8,2,40,4,12,51,948.0,77,5,738,0
1774,2,0,0.0,1399.0,1.0,2.5,4.0,1,19,6,5,9,577.0,0,4,739,0
1775,1,0,0.0,1399.0,1.0,15.0,4.0,1,130,3,2,12,1746.0,0,3,740,0
1776,4,0,0.0,1399.0,0.75,7.5,4.0,2,94,6,10,59,825.5,0,3,741,0
1777,5,1,150.84,150.84,0.6,10.0,3.4,1,28,4,16,88,1116.8,16,3,742,0
1778,1,1,1006.0,1006.0,0.0,10.0,4.0,2,20,0,2,17,346.0,21,4,743,0
1779,1,0,0.0,1399.0,1.0,0.0,4.0,1,87,6,4,9,1449.0,0,2,744,0
1780,4,1,3213.85,3213.85,0.5,15.0,4.0,1,205,6,8,37,1069.25,42,4,745,0
1781,6,1,752.89,752.89,0.5,10.0,3.83,2,73,6,12,118,1047.5,1,4,746,0
1782,1,0,0.0,1399.0,1.0,25.0,4.0,1,75,7,2,5,1028.0,0,0,747,0
1783,2,1,958.94,958.94,0.5,15.0,4.5,1,162,2,3,13,1475.0,31,3,748,1
1784,3,0,0.0,1399.0,0.67,8.33,4.0,1,216,6,8,37,382.0,0,2,749,0
1785,2,0,0.0,1399.0,0.5,7.5,4.0,0,122,2,2,26,965.0,0,2,750,0
1786,2,2,2626.37,1313.19,0.0,15.0,4.5,0,199,5,5,31,244.5,13,2,751,0
1787,3,1,1424.09,1424.09,0.33,8.33,4.0,0,62,4,5,24,171.0,41,5,752,0
1788,3,1,632.04,632.04,0.0,15.0,3.67,2,72,1,7,43,791.33,31,4,753,0
1789,4,1,4764.74,4764.74,0.25,8.75,4.25,1,183,7,10,63,705.0,14,2,754,0
1790,2,0,0.0,1399.0,0.5,10.0,4.0,2,39,5,2,23,1529.0,0,5,755,0
1791,1,0,0.0,1399.0,1.0,15.0,4.0,1,46,5,4,7,868.0,0,4,756,0
1792,1,0,0.0,1399.0,1.0,0.0,4.0,2,19,2,2,22,580.0,0,5,757,0
1793,1,0,0.0,1399.0,1.0,0.0,4.0,1,209,6,3,7,567.0,0,0,758,0
1794,2,0,0.0,1399.0,0.5,7.5,4.0,1,62,6,3,15,1436.0,0,4,759,0
1795,4,1,527.61,527.61,0.25,7.5,3.75,1,62,7,8,47,445.25,11,4,760,0
1797,4,1,2043.63,2043.63,0.25,18.75,4.0,1,52,6,10,53,638.75,25,5,761,0
1798,3,1,3230.25,3230.25,0.33,15.0,3.67,2,85,7,8,40,799.0,33,5,762,0
1799,6,0,0.0,1399.0,0.5,8.33,4.0,2,57,4,11,108,990.83,0,4,763,0
1800,3,1,1153.65,1153.65,0.0,21.67,3.33,1,35,7,9,26,949.67,29,5,764,0
1801,2,1,2547.22,2547.22,0.5,0.0,4.0,1,50,3,4,26,1489.5,21,2,765,1
1802,2,1,1337.24,1337.24,0.5,7.5,3.5,2,60,5,2,11,989.5,8,1,766,0
1803,6,1,2206.11,2206.11,0.67,10.83,4.0,2,68,7,12,97,1016.33,8,4,767,0
1804,3,0,0.0,1399.0,0.0,5.0,4.0,1,94,4,6,32,846.0,0,5,768,0
1805,1,0,0.0,1399.0,1.0,15.0,4.0,0,137,2,2,21,1564.0,0,0,769,0
1806,1,0,0.0,1399.0,0.0,0.0,4.0,0,148,3,3,4,1709.0,0,5,770,1
1807,2,0,0.0,1399.0,1.0,7.5,4.0,1,23,5,5,34,1564.0,0,5,771,0
1808,3,1,506.2,506.2,0.0,5.0,4.0,1,74,6,4,49,712.67,43,5,772,0
1809,1,0,0.0,1399.0,0.0,0.0,4.0,1,30,5,1,10,182.0,0,1,773,0
1810,4,0,0.0,1399.0,0.25,3.75,4.0,1,56,5,10,58,1066.75,0,5,774,0
1811,4,2,2675.01,1337.51,0.0,10.0,4.25,1,24,7,9,80,1086.75,82,4,775,0
1812,3,1,1980.48,1980.48,0.33,0.0,4.0,1,31,7,8,61,965.33,19,4,776,0
1813,5,0,0.0,1399.0,0.6,5.0,4.0,2,215,7,15,67,650.0,0,5,777,0
1814,5,2,2276.38,1138.19,0.4,10.0,4.0,1,67,7,10,76,1218.8,54,5,778,0
1815,4,1,1156.8,1156.8,0.25,6.25,4.0,1,85,5,15,71,895.0,27,5,779,0
1816,2,0,0.0,1399.0,0.5,15.0,4.0,1,41,6,3,23,1089.0,0,3,780,1
1817,1,0,0.0,1399.0,0.0,0.0,4.0,0,110,6,2,15,62.0,0,0,781,0
1818,2,0,0.0,1399.0,1.0,15.0,4.0,1,74,4,4,32,481.5,0,4,782,1
1819,2,1,3192.12,3192.12,0.5,10.0,4.0,1,63,4,8,20,1061.0,18,3,783,0
1820,3,0,0.0,1399.0,0.67,6.67,4.0,1,169,5,8,41,1126.33,0,3,784,0
1823,5,2,2421.66,1210.83,0.6,11.0,4.0,2,93,6,13,64,1106.4,59,4,785,1
1824,1,0,0.0,1399.0,0.0,0.0,4.0,0,146,4,4,5,1677.0,0,5,786,0
1825,4,2,2864.42,1432.21,0.25,7.5,3.75,2,85,6,6,63,1248.25,80,4,787,0
1826,4,0,0.0,1399.0,0.5,12.5,4.0,1,42,7,11,72,1386.5,0,5,788,0
1827,1,0,0.0,1399.0,1.0,0.0,4.0,0,4,0,4,7,1088.0,0,0,789,1
1829,2,1,1398.4,1398.4,0.5,25.0,4.5,1,21,4,5,24,517.5,4,4,790,0
1830,2,2,1788.89,894.45,0.0,5.0,5.0,1,29,6,4,12,436.5,41,5,791,0
1831,1,0,0.0,1399.0,0.0,0.0,4.0,0,151,6,2,17,80.0,0,0,792,0
1832,6,1,1846.82,1846.82,0.17,15.0,4.0,1,27,7,15,40,1017.83,24,3,793,0
1833,2,0,0.0,1399.0,0.5,5.0,4.0,2,78,6,5,21,840.0,0,5,794,0
1834,5,2,1904.63,952.32,0.4,11.0,4.0,1,65,6,13,40,955.8,52,4,795,0
1835,2,1,177.68,177.68,0.5,7.5,4.0,1,69,4,5,24,1116.5,6,5,796,0
1836,1,0,0.0,1399.0,1.0,10.0,4.0,1,203,2,1,12,434.0,0,1,797,0
1837,2,1,343.86,343.86,0.5,12.5,4.0,0,194,6,2,27,1031.0,38,1,798,0
1838,3,0,0.0,1399.0,0.67,11.67,4.0,1,23,7,4,29,1474.67,0,5,799,0
1839,3,1,756.53,756.53,0.33,5.0,4.0,1,91,5,6,28,1037.33,35,5,800,0
1840,3,2,6283.03,3141.52,0.33,5.0,3.0,1,78,6,8,19,962.33,10,3,801,0
1841,3,1,689.02,689.02,0.67,13.33,4.33,0,26,5,4,45,691.0,11,5,802,0
1842,4,2,2288.83,1144.42,0.25,12.5,4.25,1,83,7,6,23,1070.25,71,4,803,0
1843,2,0,0.0,1399.0,1.0,0.0,4.0,1,185,6,4,19,459.0,0,4,804,0
1844,2,0,0.0,1399.0,1.0,5.0,4.0,2,7,3,8,30,649.0,0,5,805,0
1845,2,0,0.0,1399.0,0.0,15.0,4.0,1,59,5,6,27,726.5,0,4,806,0
1846,4,1,2908.1,2908.1,0.25,10.0,4.25,1,184,7,14,35,1114.75,26,4,807,0
1847,3,0,0.0,1399.0,0.67,10.0,4.0,1,83,7,7,33,826.33,0,3,808,0
1848,2,0,0.0,1399.0,1.0,2.5,4.0,0,89,5,8,21,385.0,0,3,809,0
1849,2,0,0.0,1399.0,1.0,10.0,4.0,1,188,5,5,34,170.5,0,4,810,0
1850,2,0,0.0,1399.0,0.5,5.0,4.0,1,48,6,5,19,1021.5,0,3,811,1
1851,3,1,5448.2,5448.2,0.33,0.0,4.33,2,183,6,7,38,249.33,16,3,812,0
1852,3,0,0.0,1399.0,0.33,18.33,4.0,1,80,5,6,35,624.0,0,3,813,1
1853,5,2,3799.82,1899.91,0.2,8.0,3.8,1,54,6,16,62,570.2,41,5,814,0
1854,2,2,4694.13,2347.07,0.0,0.0,4.5,1,218,5,6,42,905.0,39,5,815,0
1855,6,0,0.0,1399.0,0.33,11.67,4.0,2,83,7,14,58,833.5,0,5,816,1
1856,4,1,1251.12,1251.12,0.5,5.0,4.25,1,92,6,8,63,593.0,9,4,817,0
1857,5,0,0.0,1399.0,0.4,11.0,4.0,2,95,5,18,61,1032.6,0,3,818,0
1858,2,0,0.0,1399.0,0.5,25.0,4.0,1,55,7,7,40,1166.5,0,5,819,0
1859,4,0,0.0,1399.0,0.5,7.5,4.0,2,62,6,9,59,841.5,0,4,820,1
